kappaN,kappaA,gammaN,gammaA,sigma1,sigma2,pR,rho,epsilon,phi,frac,bias,xc
0.125807656,0.887922565,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.440620552,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.391326446,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.146762163,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.95327325,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.357892931,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.595147213,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.287241239,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.688451746,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.446981817,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.242861513,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.307554387,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.083837058,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.634834375,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.153545038,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.760428655,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.809067746,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.82949033,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.137181697,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.832530603,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.015311288,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.684844351,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.524913473,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.235326284,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.910781806,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.829074106,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.947416202,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.941260943,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.377045116,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.113549836,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.904869141,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.797306776,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.31452911,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.477220509,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.014620594,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.728292503,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.436173416,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.712411062,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.050735137,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.877885411,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.951848626,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.208254869,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.167632377,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.740850184,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.974470813,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.158326717,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.366709664,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.293281591,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.767886416,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.257457485,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.327614917,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.38088869,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.235696711,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.93621453,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.420361233,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.352616105,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.840825921,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.064618317,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.804015606,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.24993554,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.394905496,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.397060656,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.828813214,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.242275888,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.100021176,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.082150367,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.788608316,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.262450747,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.525194156,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.125917048,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.47951499,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.20330894,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.274877999,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.921670302,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.666047566,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.274512392,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.438752644,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.542750946,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.653751456,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.585942731,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.551801046,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.035300323,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.946544626,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.237951291,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.190390915,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.335649808,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.786067741,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.901099493,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.427166279,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.678222808,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.704129351,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.968790567,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.470247051,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.050448773,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.057187574,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.606028405,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.492594225,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.350523414,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.868923838,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.660228205,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.152191757,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.513439514,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.967656047,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.34425525,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.875255015,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.600354869,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.876151008,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.210627469,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.246483334,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.229687324,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.653983155,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.284085409,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.860076092,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.438109546,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.297201862,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.882916841,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.246014282,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.665846532,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.646067629,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.270730711,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.383365404,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.812584043,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.893394894,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.177316861,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.316944149,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.210055642,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.35242301,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.705366733,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.272476434,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.069920451,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.332789338,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.311583173,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.951968299,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.112045215,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.301487451,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.850160401,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.98485411,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.228830047,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.927856899,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.730596275,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.287393821,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.905586116,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.499808182,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.394703736,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.203764589,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.260763468,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.059782817,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.82881162,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.941079265,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.483770967,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.115248447,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.509908907,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.031176196,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.902260354,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.696379934,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.390305768,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.926377344,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.167836405,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.463957047,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.298500352,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.575467425,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.85676042,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.206950885,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.652810338,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.487043089,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.877931045,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.383748414,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.499769706,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.56081383,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.710463275,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.435744661,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.644668481,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.786840251,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.081496514,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.45806117,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.953320013,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.052603522,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.925213617,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.956195785,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.651975143,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.870585633,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.226519734,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.149217769,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.954086694,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.491444608,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.684707155,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.950468281,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.696153407,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.502346795,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.557690657,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.183465255,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.153781379,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.596380956,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.655214032,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.367080367,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.609917312,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.560991115,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.556771053,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.472724833,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.922212688,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.888177689,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.097162727,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.487755025,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.178215698,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.968606067,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.749192081,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.779200762,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.880208765,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.072646408,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.713987937,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.783448026,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.357078215,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.168045194,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.741718999,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.046598281,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.833640795,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.57676108,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.585913837,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.790112771,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.3482274,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.300991489,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.538342697,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.946378666,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.741865544,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.179453896,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.672622836,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.954541913,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.359997014,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.905581039,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.712216008,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.356159231,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.534801834,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.452144017,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.204763029,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.458571945,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.468806001,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.534971058,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.739847054,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.901690767,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.157201913,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.651385238,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.72587515,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.883838696,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.366909025,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.105768354,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.739006601,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.221414798,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.90975398,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.740389195,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.877658673,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.454568558,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.807146727,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
