kappaN,kappaA,gammaN,gammaA,sigma1,sigma2,pR,rho,epsilon,phi,frac,bias,xc
0.125807656,0.474564148,0.0983247,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.869295408,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,1.486659185,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,2.242097703,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,1.051783342,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,1.835812277,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,1.322819657,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,2.21119914,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,1.789633413,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,1.146087768,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,1.15364972,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.832009689,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.602024158,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.356201538,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,2.690881426,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,1.764789908,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,1.872978195,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,2.620274959,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.842583838,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,2.364904096,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.994620392,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,2.782848216,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,1.487887859,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,2.281939561,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,2.675058836,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.643237106,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.743324768,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,2.590310628,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,1.166702498,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,1.342076191,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,1.119842303,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,2.299336621,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,1.621194162,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.790652851,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.010534838,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,2.12531713,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,2.276989601,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,1.681082009,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,1.733193564,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,2.590113887,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,1.181852193,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,2.334826257,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,1.02805791,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,2.560800288,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,2.127930894,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,1.195834214,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.522985269,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,1.317051425,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,2.020960929,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.95386639,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,1.301721501,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,1.853554746,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,1.989148588,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,1.213769999,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.750758421,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,1.725464105,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,2.455468538,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.902956003,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,2.558332336,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,1.600096651,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.672008865,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.361437085,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,2.367164104,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,1.949725745,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,2.735700899,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,1.289098155,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,1.341307319,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,2.3962077,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,1.182365145,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.734384677,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.019717364,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.308173521,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,2.430311757,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.974683351,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,2.845309436,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,1.837864765,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,2.537170191,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,1.967825894,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,2.117753004,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,1.298879252,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,1.417615353,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,1.431757405,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,1.707095856,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.640020756,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.032901366,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.409660152,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,2.423868963,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,2.588973762,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.102534557,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,2.295320766,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,2.679461368,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,1.130307424,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,1.112878451,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.503347565,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,2.671319035,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,1.956813932,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,2.631000588,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,1.129079869,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.3120697,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,2.114314975,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,2.041502332,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,2.843266874,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.601014283,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,1.675265924,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.801033898,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,2.625731227,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.298068231,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.93391968,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.853479413,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,1.570653968,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,2.467657583,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,1.291008028,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.862794656,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,2.515062413,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,1.297353222,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.591429497,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.756403857,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.235682384,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.518458908,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,1.924572901,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,1.216659418,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,2.065540896,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.711436592,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.352501284,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,1.378334954,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.451221623,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,1.940726852,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,1.58192939,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,1.139073162,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,1.684580797,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
