kappaN,kappaA,gammaN,gammaA,sigma1,sigma2,pR,rho,epsilon,phi,frac,bias,xc
0.125807656,0.474564148,0.45,0.9,1,1.1,0.020356742,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.020888711,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.003718129,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.026529027,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.016813531,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.007307958,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.009479867,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.016467159,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.005248226,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.020638635,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.018083806,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.010316713,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.025103173,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.026080094,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.015872294,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.013045925,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.015728713,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.00420857,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.019091099,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.004081572,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.006621339,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.005385603,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.015252824,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.004222492,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.009241281,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.02645699,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.00544783,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.007453086,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.023439158,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.004903255,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.029623147,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.012381858,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.027732772,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.010019286,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.006244069,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.014549049,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.008587434,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.015799314,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.013143466,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.015839859,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.007671853,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.009997479,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.02376091,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.023822411,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.02827123,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.01404199,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.018330656,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.021851053,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.011132397,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.003091626,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.019568607,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.023446263,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.008259051,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.02640896,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.020145912,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.02224863,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.018499099,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.029480234,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.0117701,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.029993991,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.020589241,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.006565221,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.017144926,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.008301152,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.02322423,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.008166048,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.022920281,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.006225494,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.006864468,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.017428465,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.021401977,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.004251827,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.022150336,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.000993127,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.018726935,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.002737526,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.017311143,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.016667181,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.007628618,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.006306324,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.026518212,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.004916663,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.009264995,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.01453761,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.023508028,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.007263061,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.00847309,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.014184329,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.011411192,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.018418081,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.016032937,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.00772023,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.0082212,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.014293371,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.020328238,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.013137348,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.021379214,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.024644081,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.00926596,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.018538782,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.023446335,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.029560112,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.01548744,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.01691994,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.021978412,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.000417425,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.014411017,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.026090662,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.018473185,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.028091086,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.006750682,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.023922372,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.008484188,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.012394884,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.028780997,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.017513384,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.021457018,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.010929535,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.027538803,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.009437405,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.028777217,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.018072015,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.01611283,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.001038843,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.020731364,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.005629453,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.02809645,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.012482939,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.02713072,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.026283863,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.024013188,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.011916881,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.016387002,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.011457728,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.018765184,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.021710706,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.002938618,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.014228178,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.018066154,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.008918416,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.024837401,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.025806109,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.009398542,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.010017045,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.027477207,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.01280625,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.010881913,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.020141957,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.015073866,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.021049347,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.01467322,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.011807634,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.004162014,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.00342575,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.025178609,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.004845408,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.009734628,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.028092957,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.014863991,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.020407342,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.008169414,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.015502945,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.025402247,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.003891924,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.024178097,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.009621444,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.012424254,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.003994514,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.023304021,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.028590535,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.012768888,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.000677014,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.026571154,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.021945026,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.005888308,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.010636551,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.029223598,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.024822197,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.011581334,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.005929833,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.009672426,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.020819531,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.023264627,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.029834488,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.012937698,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.005638684,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.029438928,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.002509056,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.002756898,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.00870575,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.011456045,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.008610555,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.01597056,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.020058319,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.00834075,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.01710518,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.004729887,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.001781471,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.025220856,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.011363821,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.026643763,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.027029781,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.025172681,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.028193459,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.003949939,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.002517547,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.017823192,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.011783967,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.018421943,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.021354921,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.016296787,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.015689283,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.028665892,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.007701083,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.011606956,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.02301728,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.007642022,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.02036761,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.027619979,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.010485832,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.013660072,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.020904351,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.012121629,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.002274698,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.026549718,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.008468275,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.00798283,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.010419725,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.026191954,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.005159498,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.023002809,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.017428078,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.017946913,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.015845318,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.013957393,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.021821257,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.014889379,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.000664762,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.020400073,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.013552358,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.000480077,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.025955705,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.02555531,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.005013395,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.015352202,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,3.79E-05,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.004417916,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.027041193,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.019194889,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.026321667,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.026515685,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.00114386,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.015762845,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.00463706,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.025058558,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.005797364,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.015162284,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.003587041,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1,1.1,0.009239987,150,1,0,0.5,stages,0.5
