kappaN,kappaA,gammaN,gammaA,sigma1,sigma2,pR,rho,epsilon,phi,frac,bias,xc
0.125807656,0.474564148,0.45,0.9,0.888633166,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1.371331758,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,3.481987683,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1.474639339,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,0.573399005,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,3.619118867,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1.413578526,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,3.298870713,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,3.263481949,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,2.326200374,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,2.992987695,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,3.71622891,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,2.358585615,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1.432408181,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,3.227359674,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,3.946267948,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1.399492713,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,2.121271285,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,3.277639633,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,2.555736314,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,3.979085507,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1.43610543,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,2.000382507,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1.753132483,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,2.841621711,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,3.764180451,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,0.966127023,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,2.454271882,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,2.822725576,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,0.22165469,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,3.841783756,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1.356483337,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,3.929210092,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,3.965985015,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,2.43720432,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,0.316388455,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,0.761485101,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,0.422877119,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,2.341611555,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,3.635868815,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,3.124793745,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,2.056396235,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,3.918037795,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,2.058113155,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,2.515413127,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,0.317419018,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,2.219609447,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,0.734711525,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,3.660896934,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1.79040775,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,0.773308967,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,0.133369922,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,3.699435343,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,2.767293581,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,0.36607301,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,2.909411075,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,3.596115696,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,2.374065859,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,3.016427066,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,2.902371263,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,3.583975416,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,2.202135144,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,0.685474772,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,0.734061171,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,3.292446064,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,0.173879632,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,2.404988557,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,0.723179697,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,2.708094447,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,2.772114336,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,0.098442895,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,0.995595557,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1.122977071,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,3.974506849,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1.383745781,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,0.053097322,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,0.754354118,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1.227918766,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,3.603175587,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,3.851673254,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1.211864495,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1.817246671,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,3.304353246,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,3.070431955,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,2.643063817,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,0.547208305,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,0.0311253,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,0.446138208,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,2.412159813,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,0.544641466,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1.316490496,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,3.876909544,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1.880994725,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,3.052509925,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,2.775307601,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,3.190257175,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,3.373550439,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,3.529768311,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1.115105052,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1.091053099,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1.601332926,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1.217037478,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1.030859797,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,3.35834953,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1.949954201,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,0.753015725,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,3.427437837,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1.502705283,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1.478419999,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,3.319648021,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,2.971583924,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,2.715836925,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,2.43521421,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,3.254493556,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,0.74123106,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1.430172026,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,2.11737013,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,0.722004425,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,3.499581666,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,3.044890258,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1.405988624,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,2.486710276,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,2.619680993,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,3.542470822,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,2.674467822,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,2.788642245,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1.474356308,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,3.61993253,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1.06524851,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,2.44186308,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1.589217542,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,2.872129307,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,0.547510455,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,2.33614378,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1.431092901,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1.003063207,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,3.848866048,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,2.15836578,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,3.35193218,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,0.693187304,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,2.873321311,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,0.118194214,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,2.648871317,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1.773835056,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1.108469872,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,2.047294931,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,3.255864062,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1.131449049,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,0.350937765,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,0.31835307,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,2.124262319,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,0.35895969,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1.683994632,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1.744063273,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,2.606516501,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,2.603800567,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,3.206573963,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,2.757095725,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1.910441197,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1.828739113,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1.309937673,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,0.167882374,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,3.469661864,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1.011827778,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,0.710091553,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,3.582494467,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1.900299567,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1.032058997,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,3.844902005,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1.963537605,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,3.219722623,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,2.423506087,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1.12696984,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,3.523573568,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,0.115041086,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1.649682271,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1.633127369,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,3.003720323,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,0.028699401,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,0.905983295,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1.080014472,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,0.661167759,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,3.673113491,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,3.793387487,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,2.496731198,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,3.632810462,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1.05559046,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,3.589137432,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,2.587148535,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1.783958526,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,0.188589237,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,3.852181886,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,0.122370892,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1.099389816,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,3.566501536,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,2.488609537,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,2.56772533,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1.77523527,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,2.383880318,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,0.922714375,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,0.553277664,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,2.208643435,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,2.48749652,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,2.169290981,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,2.51842775,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,2.68744181,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,2.059684834,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,3.019615585,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,3.680987819,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1.44403193,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,0.824433311,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,3.65423754,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1.065475852,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1.175369333,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,2.433914851,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,0.776085884,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,2.212856665,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,2.164478783,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,2.444964151,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,0.452254063,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,0.168114457,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1.803167515,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1.487293234,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1.468887902,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1.870921812,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,3.94935785,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,3.999387228,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,3.733447782,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,3.934899724,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,0.582666265,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,3.953846337,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,2.305691772,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,2.831299398,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,2.541359198,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,3.417005391,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1.592970901,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,0.867449705,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,2.80325289,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1.323255206,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,2.020113718,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,3.726694017,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,2.349283195,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,2.831624337,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,3.608900791,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,0.188999955,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,2.231326087,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,0.227170439,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,3.602458024,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,1.503690206,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,2.917199468,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,0.364104556,1.1,0.01,150,1,0,0.5,stages,0.5
0.125807656,0.474564148,0.45,0.9,3.985566976,1.1,0.01,150,1,0,0.5,stages,0.5
