kappaN,kappaA,gammaN,gammaA,sigma1,sigma2,pR,rho,epsilon,phi,frac,bias,xc
0.327462432,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.263870115,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.529665694,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.715902018,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.053256323,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.460375533,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.586130705,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.159746885,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.811143083,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.421127007,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.471823628,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.092061943,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.938910163,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.443111192,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.110675541,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.976654714,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.929273031,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.868514803,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.668487361,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.149623491,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.346973351,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.470438889,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.022836206,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.991242804,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.994223205,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.097123644,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.921744367,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.672504674,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.888816673,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.690628318,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.166957879,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.352825228,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.798123678,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.388770724,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.407509344,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.123071587,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.584065078,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.35681679,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.855636603,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.307245157,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.10389937,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.591833332,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.538428347,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.331558772,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.631035892,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.651824612,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.267570824,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.279816975,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.983618477,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.698662288,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.008480737,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.747463194,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.596894494,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.258722357,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.849544412,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.204191946,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.465274496,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.648223958,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.793177359,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.891261893,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.169313675,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.061781493,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.045747557,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.757191872,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.295556423,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.763342187,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.481401225,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.751316259,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.394670215,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.743396046,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.760381456,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.362962668,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.032563148,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.609546676,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.442302018,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.023477531,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.890625243,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.15029507,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.606696307,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.718169866,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.487351481,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.921418239,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.50332222,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.323823522,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.147631389,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.576989531,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.451690299,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.375890883,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.717963478,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.779742803,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.220166451,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.25919025,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.915824624,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.025004519,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.751647335,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.396720624,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.006808663,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.622238271,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.977931959,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.86972276,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.228422247,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.245381717,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.86744662,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.079616991,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.500679493,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.186831757,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.867120845,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.121160707,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.99304568,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.451446027,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.226750149,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.573652482,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.861721773,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.445564317,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.13304452,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.626060478,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.436870435,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.089184559,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.77425226,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.426331926,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.731499387,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.979836087,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.639729878,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.619246746,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.86591513,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.753919107,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.979330162,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.996976945,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.69134295,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.487590753,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.799883971,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.037669713,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.156004646,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.176190566,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.196591602,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.279264308,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.016529114,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.974808236,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.907080797,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.439213566,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.028597632,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.317936714,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.756710631,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.642844922,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.533835623,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.773467064,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.693316215,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.501594896,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.26069766,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.624976623,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.286852177,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.122201826,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.139672143,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.427114011,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.859522931,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.883250287,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.297515053,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.155690213,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.866590311,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.387883532,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.982227865,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.196963444,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.653200057,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.958775668,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.896995623,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.374669767,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.277008611,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.920822316,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.286275389,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.736369156,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.542127349,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.144801381,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.980787247,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.221465928,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.611852408,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.362736104,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.343675823,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.91077846,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.394651756,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.045843513,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.911183137,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.605810341,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.016826612,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.21976941,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.969911193,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.502355164,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.811750371,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.903545775,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.765216271,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.252896385,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.600939798,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.284516988,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.565561351,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.353647338,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.183855805,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.548669578,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.957417839,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.752827598,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.753658994,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.476514869,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.014776771,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.033572041,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.294951299,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.399506016,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.884416917,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.562166635,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.215021208,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.624851596,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.636588062,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.689957818,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.130385607,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.272415766,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.377753483,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.297294023,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.575768118,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.112182232,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.016946551,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.310232511,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.693858722,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.552501247,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.393994666,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.022086129,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.618786753,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.932594647,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
0.754014401,0.474564148,0.45,0.9,1,1.1,0.01,150,1,0,0.5,stages,0.5
